order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_estimated_delivery_date,customer_state,total_price,total_frieght,item_count,target,is_late
2018-02-23 05:23:56,2018-02-23 06:00:19,2018-03-01 00:39:06,2018-03-16,RJ,119.8,30.34,2,12,0
2017-05-12 11:42:40,2017-05-12 11:55:11,2017-05-15 13:51:26,2017-05-30,SP,59.99,13.44,1,4,0
2017-06-26 10:15:11,2017-06-28 02:23:23,2017-06-28 14:25:01,2017-07-14,SP,159.9,12.62,1,6,0
2018-03-10 21:13:38,2018-03-10 22:00:33,2018-03-13 23:46:45,2018-03-22,SP,179.49,9.02,1,1,0
2017-08-11 13:06:48,2017-08-11 13:23:41,2017-08-11 19:13:23,2017-09-04,MG,135.0,18.2,1,11,0
2017-11-28 00:06:53,2017-11-28 00:31:53,2017-11-28 21:31:49,2017-12-18,SC,21.49,13.5,1,7,0
2017-08-29 16:35:47,2017-08-29 16:47:41,2017-08-30 18:46:40,2017-09-11,SP,108.0,15.56,2,0,0
2018-05-07 09:10:54,2018-05-07 16:55:39,2018-05-08 15:42:00,2018-05-24,RJ,49.49,18.23,1,14,0
2017-05-18 18:08:56,2017-05-18 18:15:21,2017-05-29 14:09:38,2017-06-07,SP,49.0,9.27,1,0,0
2018-05-11 16:40:14,2018-05-11 16:59:54,2018-05-15 12:54:00,2018-06-04,MT,330.0,15.79,1,9,0
2017-08-03 14:33:16,2017-08-05 03:03:28,2017-08-10 15:07:30,2017-08-25,RJ,154.99,14.83,1,5,0
2018-07-17 16:00:01,2018-07-19 02:50:18,2018-07-19 10:55:00,2018-08-06,DF,237.9,40.82,1,6,0
2017-12-19 10:09:04,2017-12-20 06:59:38,2017-12-20 20:25:23,2018-01-18,GO,149.0,15.79,1,14,0
2017-12-06 00:15:52,2017-12-07 03:10:50,2017-12-07 20:37:04,2018-01-04,MG,359.6,61.52,4,11,0
2017-04-13 07:53:05,2017-04-13 08:02:15,2017-04-13 08:37:44,2017-05-05,SC,69.9,11.1,1,6,0
2018-08-19 18:12:07,2018-08-20 13:40:15,2018-08-20 16:07:00,2018-08-28,SP,14.99,8.29,1,1,0
2018-03-27 17:10:20,2018-03-29 13:28:50,2018-04-03 00:31:30,2018-04-13,SP,315.99,14.65,1,9,0
2018-05-14 21:13:33,2018-05-14 21:29:53,2018-05-15 22:08:00,2018-06-01,SP,118.0,15.71,1,2,0
2017-10-09 11:23:41,2017-10-10 03:26:19,2017-10-10 19:58:02,2017-11-03,BA,69.99,16.93,1,6,0
2017-02-04 12:31:17,2017-02-04 13:10:09,2017-02-07 12:37:52,2017-03-15,MG,192.0,18.08,1,8,0
2017-07-06 15:10:51,2017-07-06 15:23:52,2017-07-07 19:39:02,2017-07-19,SP,59.9,9.74,1,0,0
2017-12-08 13:13:22,2017-12-08 13:30:35,2017-12-11 13:23:20,2018-01-08,MG,29.0,15.1,1,14,0
2017-10-04 10:45:25,2017-10-04 11:05:08,2017-10-04 21:48:04,2017-10-23,SP,33.49,7.78,1,1,0
2017-09-15 20:55:35,2017-09-15 21:10:12,2017-09-19 12:14:23,2017-10-16,PE,74.8,28.92,1,31,1
2017-12-09 12:05:53,2017-12-09 13:11:50,2017-12-13 01:47:33,2018-01-05,DF,25.2,98.02,1,21,0
2017-02-24 15:29:20,2017-02-24 15:42:21,2017-03-10 08:58:39,2017-03-31,RJ,258.0,41.96,2,5,0
2018-08-02 12:05:26,2018-08-02 12:55:37,2018-08-02 20:05:00,2018-08-14,MG,189.99,14.67,1,0,0
2018-03-19 10:33:18,2018-03-21 02:51:00,2018-03-23 17:26:47,2018-04-05,SP,85.88,51.16,4,4,0
2018-04-02 09:09:45,2018-04-02 09:28:31,2018-04-16 14:02:55,2018-05-10,PR,584.9499999999999,285.4,5,4,0
2018-03-28 14:48:43,2018-03-30 03:08:47,2018-04-02 20:52:44,2018-04-17,SP,256.0,17.76,1,6,0
2018-03-16 19:39:14,2018-03-16 19:55:22,2018-03-19 19:51:55,2018-04-05,ES,59.0,15.29,1,17,1
2017-10-24 23:10:04,2017-10-26 02:56:31,2017-10-27 16:05:54,2017-11-06,SP,59.9,11.73,1,2,0
2017-03-24 20:06:57,2017-03-24 20:22:54,2017-03-27 14:06:05,2017-04-28,PA,49.0,24.84,1,15,0
2018-01-15 20:36:27,2018-01-15 20:50:43,2018-01-23 15:27:02,2018-02-22,RN,39.99,34.15,1,13,0
2018-07-20 16:29:57,2018-07-20 16:44:15,2018-07-23 11:39:00,2018-07-30,SP,27.0,8.35,1,1,0
2018-04-19 13:16:47,2018-04-24 17:43:05,2018-04-21 00:03:26,2018-05-21,PB,99.9,51.2,1,11,0
2017-07-14 19:23:44,2017-07-15 03:35:35,2017-07-17 19:13:03,2017-08-09,RS,32.9,17.6,1,6,0
2018-01-12 18:23:06,2018-01-12 18:31:34,2018-01-19 18:48:59,2018-02-15,SP,14.99,34.15,1,10,0
2017-12-14 11:25:21,2017-12-14 11:35:21,2017-12-19 16:15:08,2018-01-15,SC,79.9,14.31,1,8,0
2017-10-06 10:22:39,2017-10-07 10:35:12,2017-10-20 14:43:48,2017-10-31,SP,1699.99,87.73,1,5,0
2017-12-20 13:24:20,2017-12-20 14:00:33,2017-12-20 21:49:15,2018-01-15,RJ,29.9,15.11,1,15,0
2018-08-04 22:15:15,2018-08-04 22:25:12,2018-08-08 14:31:00,2018-08-10,SP,36.49,8.0,1,1,0
2017-07-11 23:14:57,2017-07-11 23:25:18,2017-07-13 19:09:52,2017-08-04,ES,112.80000000000001,28.34,2,17,0
2018-04-16 13:45:27,2018-04-16 14:33:16,2018-04-19 20:03:58,2018-05-11,SP,57.9,19.38,1,7,0
2017-09-11 11:22:49,2017-09-11 11:45:12,2017-09-15 21:38:38,2017-10-09,CE,98.0,29.09,1,10,0
2018-01-10 21:23:11,2018-01-10 21:33:22,2018-01-16 18:22:06,2018-02-09,RJ,134.9,18.19,1,7,0
2017-12-05 21:34:43,2017-12-05 21:58:36,2017-12-10 23:59:13,2017-12-29,SP,399.0,17.54,1,17,0
2018-04-02 09:45:05,2018-04-02 11:48:36,2018-04-04 01:44:57,2018-04-30,SP,149.9,25.23,1,7,0
2017-11-24 10:45:13,2017-11-24 12:31:24,2017-11-24 22:03:26,2017-12-14,SP,23.8,14.1,1,9,0
2017-09-19 22:16:32,2017-09-20 01:38:17,2017-09-20 21:27:55,2017-10-10,GO,46.4,15.79,1,6,0
2018-08-06 09:28:11,2018-08-08 03:15:28,2018-08-09 13:47:00,2018-08-23,MA,83.88,23.31,1,13,0
2017-09-23 15:29:35,2017-09-23 15:44:37,2017-09-27 15:52:43,2017-10-27,PB,205.0,45.28,1,14,0
2017-07-16 22:28:30,2017-07-17 22:30:21,2017-07-19 16:33:45,2017-08-01,SP,89.99,7.88,1,2,0
2018-07-23 17:14:32,2018-07-23 17:25:35,2018-07-31 18:53:00,2018-08-10,MG,62.5,22.19,1,3,0
2017-12-18 18:30:40,2017-12-18 20:31:27,2017-12-19 19:47:06,2018-01-18,PE,189.9,38.88,1,16,0
2018-02-15 11:01:57,2018-02-15 11:30:25,2018-02-22 00:15:15,2018-03-15,RS,49.9,17.63,1,21,1
2018-04-21 17:56:07,2018-04-24 19:23:51,2018-04-23 19:32:56,2018-05-22,SP,65.0,18.33,1,10,0
2017-09-05 22:29:57,2017-09-06 22:35:23,2017-09-08 20:02:30,2017-09-18,SP,102.99,7.98,1,2,0
2017-11-20 15:30:16,2017-11-21 15:35:05,2017-12-20 10:59:03,2018-01-12,BA,48.89,16.79,1,16,0
2017-06-13 16:45:26,2017-06-13 16:55:31,2017-06-19 15:44:54,2017-07-04,SP,89.9,38.38,1,9,0
2018-06-14 10:09:27,2018-06-15 02:37:33,2018-06-15 15:40:00,2018-07-11,MG,110.49,16.96,1,6,0
2017-11-24 09:33:45,2017-11-26 09:34:26,2017-11-28 22:16:59,2017-12-08,SP,24.99,7.78,1,2,0
2018-05-26 11:42:30,2018-05-26 11:50:59,2018-05-28 13:00:00,2018-07-11,ES,264.8,47.0,2,18,0
2018-06-12 19:42:08,2018-06-12 20:06:39,2018-06-13 14:58:00,2018-07-18,BA,125.0,47.93,1,13,0
2018-01-16 14:37:34,2018-01-18 02:11:47,2018-01-19 19:09:16,2018-02-08,RJ,69.9,15.24,1,13,0
2018-07-07 17:10:22,2018-07-07 17:25:30,2018-07-09 14:45:00,2018-07-27,PR,79.97,18.71,1,3,0
2017-12-07 22:06:48,2017-12-07 22:17:21,2017-12-12 00:28:44,2017-12-27,SP,139.99,17.37,1,3,0
2018-07-18 14:07:43,2018-07-18 14:22:14,2018-07-19 11:30:00,2018-08-01,SP,44.0,12.97,1,5,0
2018-01-21 19:03:05,2018-01-23 03:38:52,2018-01-30 13:16:09,2018-03-12,SC,213.98,77.18,2,16,0
2018-06-06 23:49:36,2018-06-07 00:14:17,2018-06-08 14:40:00,2018-07-17,SP,129.0,18.78,1,10,0
2017-09-08 15:32:40,2017-09-09 05:04:09,2017-09-12 12:45:56,2017-09-22,SP,89.99,7.88,1,1,0
2018-03-09 14:23:12,2018-03-09 15:00:19,2018-03-13 09:53:38,2018-04-03,SC,59.99,23.0,1,20,0
2018-07-27 15:27:42,2018-07-27 15:44:29,2018-08-02 12:54:00,2018-08-27,RS,112.99,27.77,1,6,0
2018-02-04 20:38:51,2018-02-04 20:56:13,2018-02-10 14:15:54,2018-03-19,RS,89.9,17.88,1,19,0
2018-05-29 18:09:04,2018-05-29 18:36:45,2018-06-01 10:15:00,2018-07-05,DF,90.97,48.39,3,10,0
2018-05-21 21:28:57,2018-05-22 00:16:46,2018-05-22 14:59:00,2018-06-01,SP,95.55,9.4,1,1,0
2018-05-07 02:24:36,2018-05-08 04:54:01,2018-05-08 15:40:00,2018-05-21,SP,6.0,7.39,1,2,0
2017-03-19 22:03:40,2017-03-19 22:03:40,2017-03-20 14:23:04,2017-04-11,RJ,34.9,14.52,1,2,0
2018-01-06 12:43:29,2018-01-09 07:22:26,2018-01-13 02:37:52,2018-02-06,PI,589.0,26.44,1,11,0
2018-08-29 14:18:28,2018-08-29 14:30:23,2018-08-29 18:51:00,2018-09-11,MG,45.9,15.39,1,0,0
2017-08-05 12:58:51,2017-08-05 13:15:10,2017-08-07 20:46:40,2017-08-25,SP,18.99,11.85,1,13,0
2018-04-23 14:00:56,2018-04-24 18:27:57,2018-04-25 12:24:00,2018-06-01,PA,145.9,37.71,1,41,1
2018-06-26 11:12:16,2018-06-27 07:55:45,2018-06-27 10:55:00,2018-08-03,RO,48.0,45.78,2,8,0
2017-04-14 18:56:58,2017-04-18 04:33:02,2017-04-18 09:06:48,2017-05-23,MA,79.8,38.1,2,15,0
2018-05-08 11:06:34,2018-05-09 03:11:38,2018-05-10 12:31:00,2018-05-21,SP,78.0,7.41,1,1,0
2018-02-16 18:10:17,2018-02-16 18:26:59,2018-02-19 20:26:47,2018-03-15,MG,48.99,17.6,1,3,0
2018-02-21 13:37:41,2018-02-21 13:51:09,2018-02-28 00:27:53,2018-03-16,SP,299.70000000000005,115.62,3,5,0
2017-09-28 10:18:49,2017-09-28 10:28:22,2017-10-02 18:53:14,2017-10-23,SP,42.9,16.11,1,10,0
2018-02-08 13:31:36,2018-02-08 13:50:29,2018-02-14 18:19:17,2018-03-08,SP,58.9,30.2,2,11,0
2017-07-17 15:14:19,2017-07-17 16:15:53,2017-07-20 18:27:42,2017-08-04,SP,307.98,62.519999999999996,5,0,0
2017-09-15 23:28:26,2017-09-15 23:43:57,2017-09-19 16:24:09,2017-10-11,MG,77.68,16.3,1,8,0
2018-05-06 21:49:23,2018-05-08 20:31:54,2018-05-10 14:31:00,2018-05-29,SC,300.0,19.72,1,5,0
2018-02-13 15:08:34,2018-02-13 15:27:25,2018-02-15 19:56:37,2018-03-20,SP,39.0,16.11,1,11,0
2018-03-01 20:11:22,2018-03-01 20:29:17,2018-03-06 19:08:16,2018-03-29,SP,70.0,12.62,1,6,0
2018-03-15 10:38:25,2018-03-17 02:35:39,2018-03-22 21:33:08,2018-04-03,SP,7.6,12.79,1,24,1
2017-01-26 18:48:30,2017-01-26 19:02:34,2017-01-27 16:36:28,2017-03-14,MG,41.9,20.8,1,12,0
2017-07-20 12:25:21,2017-07-20 12:35:18,2017-07-24 11:28:05,2017-08-17,SP,59.9,12.76,1,2,0
2017-06-17 17:04:27,2017-06-17 17:15:19,2017-06-19 20:12:27,2017-07-18,SP,20.89,16.79,1,13,0
2018-08-03 13:39:16,2018-08-03 13:50:16,2018-08-03 15:44:00,2018-08-13,SP,15.5,7.39,1,4,0
2018-06-09 08:51:19,2018-06-09 09:11:28,2018-06-15 11:32:00,2018-07-04,SP,662.73,78.37,1,3,0
2017-09-18 10:01:36,2017-09-19 03:55:27,2017-09-20 20:07:45,2017-10-05,SP,64.89,13.47,1,5,0
2017-11-13 22:06:58,2017-11-14 17:10:05,2017-11-16 18:14:34,2017-11-27,SP,11.99,7.78,1,0,0
2018-02-17 12:23:21,2018-02-17 12:35:36,2018-02-21 20:17:59,2018-03-20,RS,83.0,15.33,1,15,0
2018-03-18 21:51:49,2018-03-18 22:07:45,2018-03-19 23:07:30,2018-04-20,RJ,89.9,20.36,1,29,0
2018-07-21 19:56:17,2018-07-21 20:10:16,2018-07-24 11:46:00,2018-08-16,SC,239.9,27.98,1,6,0
2018-08-03 10:56:56,2018-08-03 11:05:20,2018-08-09 09:30:00,2018-08-20,RS,57.26,30.6,2,6,0
2018-01-21 21:25:43,2018-01-22 14:00:22,2018-01-23 20:54:43,2018-02-22,BA,58.0,33.58,2,6,0
2017-06-27 17:58:14,2017-06-28 02:45:12,2017-06-29 13:41:57,2017-07-10,SP,89.9,34.79,1,5,0
2017-05-12 18:13:32,2017-05-12 18:25:18,2017-05-16 10:54:00,2017-06-01,RJ,99.9,20.19,1,8,0
2017-09-04 11:49:09,2017-09-04 12:03:53,2017-09-05 21:40:07,2017-10-10,RS,59.9,15.17,1,9,0
2018-04-20 19:47:03,2018-04-24 19:06:49,2018-04-23 22:11:37,2018-05-10,RJ,39.0,18.23,1,22,1
2018-04-24 20:19:16,2018-04-24 20:33:31,2018-04-27 09:23:00,2018-05-10,SP,149.9,12.95,1,3,0
2017-11-13 14:31:15,2017-11-13 14:47:24,2017-11-14 21:44:00,2017-12-01,MG,43.9,14.08,1,7,0
2018-04-20 17:19:12,2018-04-24 19:25:26,2018-04-24 18:51:04,2018-05-15,SP,119.0,44.41,1,8,0
2018-02-27 22:16:25,2018-02-27 22:30:29,2018-03-02 20:12:43,2018-03-23,BA,229.0,53.98,1,39,1
2018-03-30 16:48:58,2018-03-30 17:30:15,2018-04-02 15:28:58,2018-04-12,SP,14.99,7.87,1,1,0
2017-10-18 23:21:35,2017-10-19 23:28:21,2017-10-20 20:42:09,2017-12-04,RR,129.99,77.98,1,11,0
2018-07-31 18:22:47,2018-07-31 19:40:20,2018-08-01 11:12:00,2018-08-08,SP,74.0,14.83,1,7,1
2018-03-20 17:11:23,2018-03-20 17:28:19,2018-03-21 21:54:31,2018-04-12,ES,23.99,16.95,1,7,0
2018-03-25 20:16:38,2018-03-25 20:31:48,2018-03-27 21:48:52,2018-04-16,PR,99.9,19.67,1,6,0
2018-03-24 06:41:33,2018-03-24 11:48:07,2018-03-26 21:47:55,2018-05-25,PA,277.9,46.0,3,48,0
2017-03-31 19:14:54,2017-03-31 19:25:07,2017-04-03 14:55:06,2017-04-25,SC,33.0,14.52,1,3,0
2017-12-12 20:37:16,2017-12-12 20:52:24,2017-12-15 17:18:22,2018-01-05,SP,219.9,14.56,1,5,0
2018-07-10 12:46:06,2018-07-10 12:55:32,2018-07-11 14:11:00,2018-07-18,SP,24.99,7.44,1,1,0
2018-04-05 20:32:06,2018-04-06 23:48:56,2018-04-09 22:51:00,2018-04-26,MG,149.9,23.63,1,7,0
2018-05-01 11:10:47,2018-05-03 03:53:03,2018-05-03 15:53:00,2018-05-24,SP,99.9,10.88,1,4,0
2018-08-03 21:33:14,2018-08-03 21:45:29,2018-08-06 16:34:00,2018-08-17,DF,27.99,15.3,1,4,0
2017-12-20 21:43:26,2017-12-20 21:52:29,2017-12-21 22:13:31,2018-01-16,RJ,79.9,16.32,1,6,0
2017-08-02 21:40:18,2017-08-04 02:30:22,2017-08-07 17:41:57,2017-08-22,SP,25.99,11.85,1,2,0
2018-03-20 10:26:50,2018-03-20 10:48:18,2018-03-21 21:54:30,2018-04-13,MG,79.99,18.17,1,13,0
2017-12-09 11:23:20,2017-12-09 13:11:05,2017-12-12 21:44:01,2017-12-28,SP,24.9,9.09,1,2,0
2018-03-20 20:56:35,2018-03-20 21:10:30,2018-03-22 21:33:31,2018-04-06,SP,53.9,13.46,1,7,0
2017-06-13 22:30:27,2017-06-13 22:55:19,2017-06-14 15:21:21,2017-07-18,PE,39.9,17.63,1,8,0
2017-03-15 19:57:50,2017-03-15 19:57:50,2017-03-20 08:48:51,2017-04-05,SP,129.9,20.99,1,7,0
2017-11-27 00:05:09,2017-11-27 00:19:38,2017-11-27 16:43:06,2017-12-18,SP,184.6,14.31,1,7,0
2017-09-25 21:21:05,2017-09-25 21:35:13,2017-09-28 19:58:10,2017-10-17,SP,159.0,12.61,1,5,0
2018-05-15 18:11:48,2018-05-15 18:34:51,2018-05-16 13:44:00,2018-06-05,BA,69.0,22.19,1,9,0
2017-08-08 12:41:35,2017-08-08 12:55:13,2017-08-09 14:47:55,2017-08-21,SP,186.0,8.56,1,1,0
2017-06-24 19:51:29,2017-06-24 20:04:26,2017-06-26 08:17:47,2017-07-17,SP,12.97,7.78,1,3,0
2017-07-01 18:42:10,2017-07-02 18:35:07,2017-07-04 18:09:55,2017-07-31,DF,589.0,53.02,2,19,0
2018-05-18 17:59:02,2018-05-18 18:19:30,2018-05-29 09:26:00,2018-06-01,SP,99.99,12.03,1,6,1
2018-01-31 16:28:53,2018-01-31 16:51:27,2018-02-01 19:38:58,2018-03-02,SE,99.99,38.25,1,19,0
2018-01-23 19:44:13,2018-01-23 20:04:05,2018-01-30 22:49:09,2018-02-22,RJ,99.0,17.94,1,6,0
2018-04-16 11:16:54,2018-04-16 11:31:31,2018-04-17 20:06:28,2018-05-23,RJ,34.99,15.23,1,7,0
2018-08-12 16:11:49,2018-08-12 16:25:18,2018-08-21 13:15:00,2018-09-05,RJ,132.9,20.12,1,7,0
2018-03-20 21:15:50,2018-03-20 21:28:31,2018-03-21 19:32:18,2018-04-06,SP,111.98,25.66,2,8,0
2018-01-11 11:36:37,2018-01-12 11:30:35,2018-01-13 01:19:27,2018-02-05,MG,149.0,14.79,1,6,0
2017-03-05 13:24:53,2017-03-05 13:35:10,2017-03-06 08:43:48,2017-04-04,MT,89.9,22.59,1,22,0
2018-05-02 20:39:23,2018-05-02 20:55:30,2018-05-03 14:55:00,2018-05-22,RS,34.9,15.23,1,7,0
2018-06-30 21:58:13,2018-06-30 22:10:12,2018-07-03 05:43:00,2018-07-16,SP,55.0,7.65,1,0,0
2018-02-26 15:56:09,2018-02-26 16:15:41,2018-02-27 20:16:41,2018-03-21,RJ,25.0,15.79,1,23,1
2017-09-26 18:38:52,2017-09-28 02:49:30,2017-09-28 19:03:13,2017-10-13,SP,19.9,7.78,1,2,0
2017-09-14 10:20:01,2017-09-15 02:26:35,2017-09-15 22:31:51,2017-10-02,SP,108.54,13.78,1,7,0
2017-12-03 19:17:26,2017-12-03 19:33:45,2017-12-06 21:09:15,2017-12-28,DF,54.99,14.13,1,6,0
2017-05-20 02:48:00,2017-05-23 03:50:25,2017-06-05 13:58:19,2017-06-09,MG,135.0,45.45,1,11,1
2017-11-10 13:29:12,2017-11-10 13:46:30,2017-11-23 15:58:46,2017-12-06,MS,89.9,17.88,1,12,0
2017-04-17 09:17:54,2017-04-18 09:21:55,2017-04-18 14:51:37,2017-05-09,MG,23.9,10.96,1,1,0
2017-12-10 03:14:25,2017-12-10 03:30:39,2017-12-12 21:35:57,2018-01-12,MG,56.99,15.15,1,16,0
2018-03-27 09:52:58,2018-03-28 08:27:31,2018-03-28 23:37:34,2018-04-24,MG,349.9,27.13,1,8,0
2018-08-15 12:18:13,2018-08-16 03:25:23,2018-08-16 13:41:00,2018-08-21,SP,56.9,11.42,1,1,0
2017-12-04 10:21:15,2017-12-05 11:23:50,2017-12-11 23:47:09,2017-12-27,SP,99.9,16.33,1,7,0
2017-10-30 12:06:46,2017-10-30 12:27:33,2017-11-01 21:59:51,2017-11-17,SP,49.99,11.85,1,4,0
2017-08-08 02:24:08,2017-08-08 02:35:12,2017-08-09 18:43:24,2017-09-05,ES,36.9,25.63,1,8,0
2017-03-21 16:03:34,2017-03-21 16:03:34,2017-03-22 18:15:10,2017-04-24,MG,149.99,16.75,1,12,0
2018-04-25 02:15:01,2018-04-25 02:31:08,2018-04-25 14:17:00,2018-05-09,SP,275.0,14.83,1,1,0
2017-04-07 13:22:40,2017-04-07 13:35:11,2017-04-10 09:10:38,2017-05-03,SP,279.9,16.13,1,8,0
2017-09-23 10:07:31,2017-09-26 04:07:15,2017-09-27 12:42:56,2017-10-17,SP,95.03,13.69,1,9,0
2018-05-23 14:21:17,2018-05-23 14:37:15,2018-06-11 09:07:00,2018-07-05,GO,149.99,74.78,1,8,0
2018-05-15 19:52:47,2018-05-15 20:17:07,2018-05-16 07:54:00,2018-06-06,MG,121.0,20.58,1,5,0
2017-08-28 20:24:53,2017-08-28 20:44:59,2017-08-29 20:41:52,2017-09-14,SP,89.0,12.12,1,1,0
2017-07-05 01:51:23,2017-07-05 17:41:05,2017-07-06 13:58:19,2017-07-31,RS,79.8,32.22,2,6,0
2018-05-15 09:49:32,2018-05-16 03:34:01,2018-05-17 14:34:00,2018-06-05,RJ,98.0,18.57,1,4,0
2018-03-20 19:02:23,2018-03-20 19:15:34,2018-03-21 18:58:40,2018-04-12,MG,83.9,42.67,2,7,0
2017-11-25 01:02:19,2017-11-25 03:51:39,2017-11-29 11:36:53,2017-12-19,MG,339.0,18.13,1,12,0
2018-01-24 13:36:55,2018-01-26 03:18:33,2018-01-26 22:09:21,2018-02-20,SP,70.47,12.83,1,3,0
2018-07-20 16:44:44,2018-07-20 16:55:21,2018-07-23 14:04:00,2018-08-03,MG,24.99,15.28,1,7,0
2018-06-13 20:38:23,2018-06-13 21:00:36,2018-06-18 06:34:00,2018-07-23,MT,19.0,22.06,1,8,0
2017-05-12 17:29:57,2017-05-14 15:55:17,2017-05-15 08:13:37,2017-05-30,SP,49.8,23.7,2,3,0
2017-11-03 12:41:15,2017-11-04 12:46:02,2017-11-07 17:13:37,2017-11-29,PR,16.97,15.1,1,13,0
2018-01-24 10:47:49,2018-01-24 11:12:26,2018-03-02 18:52:19,2018-03-28,MG,370.0,14.93,1,10,0
2018-03-19 13:22:16,2018-03-19 13:35:38,2018-03-20 23:28:43,2018-04-06,PR,58.9,13.53,1,1,0
2018-04-07 19:32:15,2018-04-07 19:48:08,2018-04-09 20:08:46,2018-04-30,SP,129.99,15.79,1,9,0
2017-08-28 20:47:42,2017-08-28 20:55:16,2017-08-30 11:39:37,2017-09-14,SP,32.7,17.06,1,5,0
2018-06-24 22:33:16,2018-06-24 22:53:44,2018-06-25 15:18:00,2018-07-05,SP,116.0,14.11,1,1,0
2017-08-31 09:11:30,2017-08-31 09:25:14,2017-08-31 21:10:06,2017-09-21,SP,18.0,11.85,1,4,0
2017-10-20 13:33:48,2017-10-20 13:49:47,2017-10-20 20:32:54,2017-11-09,PR,579.0,20.3,1,6,0
2018-05-16 14:41:48,2018-05-17 21:31:54,2018-05-18 11:43:00,2018-05-30,SP,248.96999999999997,44.01,3,17,1
2018-06-14 15:40:29,2018-06-15 15:37:58,2018-06-21 12:51:00,2018-07-12,SP,750.0,63.33,1,4,0
2018-04-11 10:49:26,2018-04-11 11:10:50,2018-04-16 19:36:41,2018-04-27,SP,25.77,7.39,1,0,0
2018-08-24 10:16:19,2018-08-24 11:45:14,2018-08-24 15:35:00,2018-09-10,SP,100.49,14.28,1,5,0
2018-06-19 11:41:11,2018-06-19 11:58:18,2018-06-19 15:22:00,2018-08-01,RJ,134.99,27.9,1,10,0
2017-05-12 11:18:27,2017-05-12 11:32:43,2017-05-22 06:47:59,2017-06-02,SP,449.9,18.91,1,4,0
2017-10-23 22:16:49,2017-10-23 22:28:28,2017-10-24 14:27:46,2017-11-23,PR,69.9,14.24,1,8,0
2018-05-24 23:44:43,2018-05-24 23:58:17,2018-05-25 13:15:00,2018-06-20,RJ,15.9,18.23,1,11,0
2018-05-15 11:14:30,2018-05-15 11:34:46,2018-05-15 19:03:00,2018-05-28,SP,110.0,8.53,1,1,0
2018-02-17 16:54:45,2018-02-20 07:11:10,2018-02-22 18:29:25,2018-03-13,BA,108.0,27.3,1,9,0
2018-04-24 17:29:20,2018-04-24 19:09:57,2018-04-26 13:39:00,2018-05-22,MT,54.9,27.11,1,12,0
2018-05-07 01:09:09,2018-05-07 16:52:39,2018-05-07 15:09:00,2018-06-07,MT,189.9,53.46,1,16,0
2017-06-06 17:41:19,2017-06-06 18:02:56,2017-06-08 12:38:36,2017-06-29,MG,117.3,25.66,1,11,0
2018-06-01 16:19:27,2018-06-01 16:33:15,2018-06-04 11:39:00,2018-06-26,SP,14.9,7.39,1,2,0
2018-06-10 13:54:25,2018-06-11 16:20:19,2018-06-13 13:04:00,2018-07-12,PR,84.9,19.56,1,20,0
2018-05-02 13:24:13,2018-05-02 16:19:07,2018-05-03 15:18:00,2018-05-15,SP,39.99,8.29,1,1,0
2018-02-21 13:48:55,2018-02-23 02:08:59,2018-02-23 22:22:02,2018-03-13,SP,380.0,35.93,1,17,0
2018-08-21 21:50:57,2018-08-21 22:04:27,2018-08-23 07:11:00,2018-08-31,MG,109.0,15.83,1,4,0
2018-01-13 23:21:55,2018-01-14 23:12:20,2018-01-15 22:43:08,2018-02-14,RJ,69.9,17.74,1,17,0
2017-11-24 19:34:33,2017-11-25 17:13:16,2017-11-28 15:59:53,2017-12-15,MG,99.99,16.95,1,9,0
2018-03-03 18:09:45,2018-03-03 18:29:13,2018-03-06 19:12:55,2018-03-21,PR,72.0,12.63,1,3,0
2018-04-17 22:36:19,2018-04-17 22:51:53,2018-04-18 19:41:21,2018-05-21,PE,30.0,38.08,2,15,0
2018-08-23 21:50:04,2018-08-23 22:04:30,2018-08-25 09:00:00,2018-09-06,SP,96.0,13.33,1,4,0
2018-01-22 10:46:14,2018-01-22 14:16:44,2018-01-24 22:38:45,2018-02-15,MG,108.0,15.52,1,11,0
2018-02-09 20:04:45,2018-02-10 20:28:28,2018-02-16 00:22:13,2018-03-06,RJ,145.0,21.5,1,39,1
2018-04-11 00:59:59,2018-04-11 01:10:16,2018-04-11 15:41:44,2018-05-07,PR,330.0,19.89,1,6,0
2018-04-23 10:13:38,2018-04-24 18:39:58,2018-04-24 18:34:54,2018-05-22,MG,149.9,21.1,1,8,0
2017-11-12 08:44:39,2017-11-12 08:56:38,2017-11-17 21:34:59,2017-12-05,MG,56.99,15.15,1,17,1
2017-12-01 16:13:44,2017-12-05 04:11:45,2017-12-06 01:38:54,2017-12-27,RJ,209.0,46.93,1,61,1
2018-06-18 11:46:07,2018-06-18 12:19:12,2018-06-19 14:03:00,2018-07-20,MA,59.0,71.13,1,13,0
2018-07-17 18:21:40,2018-07-17 18:35:14,2018-07-30 15:24:00,2018-08-06,SP,119.6,39.44,1,2,0
2017-09-30 11:48:22,2017-09-30 12:04:21,2017-10-02 16:28:18,2017-10-31,SP,149.99,40.38,1,7,0
2018-03-25 23:19:51,2018-03-27 03:55:27,2018-03-28 01:46:50,2018-04-06,SP,60.0,14.78,2,0,0
2017-04-08 11:57:18,2017-04-08 13:05:15,2017-04-25 11:47:32,2017-05-04,SP,292.9,16.22,1,8,0
